#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.877 eV
 -10.961  0.9933E-01  0.1989E+01
 -10.951  0.9469E-01  0.1990E+01
 -10.941  0.9004E-01  0.1991E+01
 -10.931  0.8540E-01  0.1992E+01
 -10.921  0.8075E-01  0.1993E+01
 -10.911  0.7611E-01  0.1994E+01
 -10.901  0.7146E-01  0.1995E+01
 -10.891  0.6682E-01  0.1995E+01
 -10.881  0.6218E-01  0.1996E+01
 -10.871  0.5753E-01  0.1996E+01
 -10.861  0.5289E-01  0.1997E+01
 -10.851  0.4824E-01  0.1997E+01
 -10.841  0.4360E-01  0.1998E+01
 -10.831  0.3895E-01  0.1998E+01
 -10.821  0.3431E-01  0.1999E+01
 -10.811  0.2967E-01  0.1999E+01
 -10.801  0.2502E-01  0.1999E+01
 -10.791  0.2038E-01  0.2000E+01
 -10.781  0.1573E-01  0.2000E+01
 -10.771  0.1109E-01  0.2000E+01
 -10.761  0.6444E-02  0.2000E+01
 -10.751  0.1800E-02  0.2000E+01
 -10.741  0.3059E-02  0.2000E+01
 -10.731  0.8243E-02  0.2000E+01
 -10.721  0.1343E-01  0.2000E+01
 -10.711  0.1861E-01  0.2000E+01
 -10.701  0.2379E-01  0.2001E+01
 -10.691  0.2898E-01  0.2001E+01
 -10.681  0.3416E-01  0.2001E+01
 -10.671  0.3934E-01  0.2001E+01
 -10.661  0.4453E-01  0.2002E+01
 -10.651  0.4971E-01  0.2002E+01
 -10.641  0.5489E-01  0.2003E+01
 -10.631  0.6008E-01  0.2003E+01
 -10.621  0.6526E-01  0.2004E+01
 -10.611  0.7044E-01  0.2005E+01
 -10.601  0.7563E-01  0.2006E+01
 -10.591  0.8081E-01  0.2006E+01
 -10.581  0.8599E-01  0.2007E+01
 -10.571  0.9118E-01  0.2008E+01
 -10.561  0.9636E-01  0.2009E+01
 -10.551  0.1015E+00  0.2010E+01
 -10.541  0.1067E+00  0.2011E+01
 -10.531  0.1119E+00  0.2012E+01
 -10.521  0.1171E+00  0.2013E+01
 -10.511  0.1223E+00  0.2014E+01
 -10.501  0.1275E+00  0.2016E+01
 -10.491  0.1326E+00  0.2017E+01
 -10.481  0.1378E+00  0.2018E+01
 -10.471  0.1430E+00  0.2020E+01
 -10.461  0.1482E+00  0.2021E+01
 -10.451  0.1534E+00  0.2023E+01
 -10.441  0.1586E+00  0.2024E+01
 -10.431  0.1637E+00  0.2026E+01
 -10.421  0.1689E+00  0.2028E+01
 -10.411  0.1741E+00  0.2029E+01
 -10.401  0.1793E+00  0.2031E+01
 -10.391  0.1845E+00  0.2033E+01
 -10.381  0.1897E+00  0.2035E+01
 -10.371  0.1948E+00  0.2037E+01
 -10.361  0.2000E+00  0.2039E+01
 -10.351  0.2052E+00  0.2041E+01
 -10.341  0.2104E+00  0.2043E+01
 -10.331  0.2156E+00  0.2045E+01
 -10.321  0.2208E+00  0.2047E+01
 -10.311  0.2259E+00  0.2049E+01
 -10.301  0.2311E+00  0.2052E+01
 -10.291  0.2363E+00  0.2054E+01
 -10.281  0.2415E+00  0.2056E+01
 -10.271  0.2467E+00  0.2059E+01
 -10.261  0.2519E+00  0.2061E+01
 -10.251  0.2570E+00  0.2064E+01
 -10.241  0.2622E+00  0.2066E+01
 -10.231  0.2674E+00  0.2069E+01
 -10.221  0.2726E+00  0.2072E+01
 -10.211  0.2778E+00  0.2074E+01
 -10.201  0.2830E+00  0.2077E+01
 -10.191  0.2881E+00  0.2080E+01
 -10.181  0.2933E+00  0.2083E+01
 -10.171  0.2618E+01  0.2115E+01
 -10.161  0.4439E+00  0.2130E+01
 -10.151  0.4798E+00  0.2135E+01
 -10.141  0.5157E+00  0.2140E+01
 -10.131  0.5516E+00  0.2145E+01
 -10.121  0.5875E+00  0.2151E+01
 -10.111  0.6306E+00  0.2157E+01
 -10.101  0.7290E+00  0.2164E+01
 -10.091  0.8275E+00  0.2172E+01
 -10.081  0.9260E+00  0.2180E+01
 -10.071  0.1024E+01  0.2190E+01
 -10.061  0.1123E+01  0.2201E+01
